employee_id,employee_age,employee_gender,department,job_role,monthly_income,years_at_company,years_in_current_role,actual_conversion,predicted_conversion
6832,52.0,0.0,1.0,0.0,91900,14.0,6.0,1,1
8586,40.0,1.0,1.0,3.0,53650,13.0,10.0,0,0
3909,29.0,1.0,3.0,1.0,55557,1.0,7.0,0,0
5722,50.0,1.0,0.0,1.0,140318,17.0,5.0,1,1
4658,31.0,1.0,3.0,1.0,133547,10.0,10.0,1,1
13431,57.0,0.0,4.0,1.0,44368,12.0,3.0,0,0
10223,25.0,0.0,3.0,1.0,106479,2.0,4.0,1,1
16670,27.0,0.0,0.0,1.0,107723,12.0,3.0,1,1
2415,29.0,1.0,1.0,3.0,144016,8.0,2.0,1,1
7604,35.0,1.0,4.0,2.0,109789,4.0,8.0,1,1
11330,51.0,0.0,3.0,3.0,72400,20.0,2.0,0,0
15612,29.0,1.0,2.0,1.0,36051,11.0,2.0,0,0
7420,63.0,1.0,0.0,1.0,128072,11.0,1.0,1,1
15714,24.0,0.0,1.0,3.0,35807,1.0,8.0,0,0
1798,53.0,1.0,1.0,1.0,105187,6.0,4.0,1,1
6222,23.0,1.0,2.0,3.0,93345,3.0,8.0,1,1
9343,58.0,0.0,1.0,1.0,87940,5.0,8.0,0,0
8320,54.0,0.0,0.0,3.0,36009,16.0,5.0,0,0
2973,63.0,0.0,2.0,2.0,121879,20.0,2.0,1,1
6717,23.0,1.0,2.0,0.0,90007,3.0,9.0,0,0
14843,29.0,1.0,0.0,0.0,65344,10.0,6.0,0,0
14823,63.0,1.0,1.0,2.0,43274,10.0,1.0,0,0
5077,65.0,0.0,1.0,0.0,84111,17.0,1.0,0,0
3185,44.0,0.0,2.0,3.0,83745,9.0,9.0,0,0
15703,30.0,1.0,1.0,1.0,31503,11.0,7.0,0,0
17048,48.0,0.0,1.0,3.0,57739,16.0,1.0,0,0
14259,38.0,1.0,3.0,1.0,129725,3.0,10.0,1,1
14150,24.0,1.0,1.0,2.0,98305,15.0,2.0,1,1
7119,63.0,0.0,3.0,1.0,33165,1.0,1.0,0,0
694,,,,,41339,,,0,0
14311,57.0,1.0,4.0,3.0,93356,6.0,3.0,1,1
831,,,,,45486,,,0,0
13842,47.0,1.0,1.0,1.0,132573,4.0,9.0,1,1
11813,56.0,0.0,1.0,2.0,64732,20.0,1.0,0,0
14517,40.0,1.0,2.0,3.0,55596,19.0,5.0,0,0
19029,59.0,1.0,3.0,3.0,59023,12.0,8.0,0,0
398,,,,,75526,,,0,0
9958,36.0,1.0,3.0,1.0,144162,14.0,1.0,1,1
15995,35.0,1.0,2.0,1.0,79955,5.0,2.0,0,0
10171,61.0,0.0,4.0,1.0,55564,10.0,3.0,0,0
19226,25.0,0.0,2.0,2.0,100479,2.0,8.0,1,1
17268,53.0,0.0,1.0,0.0,80030,1.0,1.0,0,0
10937,40.0,0.0,0.0,0.0,116247,11.0,5.0,1,1
8542,18.0,1.0,4.0,0.0,59087,3.0,3.0,0,0
5467,48.0,1.0,2.0,1.0,62299,5.0,6.0,0,0
8642,31.0,1.0,4.0,3.0,96986,8.0,9.0,1,1
222,,,,,88054,,,0,0
17293,58.0,1.0,0.0,1.0,102970,19.0,3.0,1,1
19961,23.0,0.0,3.0,3.0,69434,14.0,2.0,0,0
10564,61.0,0.0,1.0,2.0,132500,6.0,3.0,1,1
9638,32.0,0.0,3.0,0.0,74116,8.0,8.0,0,0
13315,51.0,1.0,0.0,0.0,101668,4.0,8.0,1,1
19735,36.0,1.0,0.0,1.0,64365,20.0,3.0,0,0
6877,42.0,0.0,1.0,3.0,104712,14.0,1.0,1,1
17935,26.0,0.0,2.0,3.0,33274,15.0,7.0,0,0
17404,60.0,0.0,4.0,1.0,133394,19.0,7.0,1,1
14978,20.0,0.0,1.0,3.0,125032,8.0,7.0,1,1
8575,42.0,0.0,1.0,1.0,97444,9.0,1.0,1,1
14754,30.0,0.0,4.0,1.0,114731,20.0,5.0,1,1
4546,62.0,0.0,0.0,3.0,42992,1.0,10.0,0,0
1524,21.0,0.0,2.0,3.0,124271,2.0,3.0,1,1
19832,60.0,1.0,1.0,1.0,146950,9.0,3.0,1,1
4012,30.0,0.0,4.0,0.0,51779,13.0,5.0,0,0
432,,,,,66213,,,0,0
6378,41.0,0.0,2.0,1.0,121067,15.0,6.0,1,1
12566,59.0,0.0,1.0,2.0,61386,10.0,9.0,0,0
16011,28.0,1.0,4.0,2.0,98345,2.0,9.0,1,1
19025,23.0,1.0,0.0,3.0,107755,14.0,6.0,1,1
14406,32.0,1.0,1.0,0.0,44962,7.0,10.0,0,0
19251,41.0,0.0,4.0,0.0,128316,4.0,1.0,1,1
4624,29.0,1.0,4.0,3.0,72728,5.0,9.0,0,0
19057,48.0,0.0,4.0,0.0,42195,9.0,5.0,0,0
3591,26.0,0.0,2.0,2.0,92813,7.0,1.0,1,1
7186,41.0,1.0,1.0,2.0,76807,4.0,9.0,1,0
13187,49.0,1.0,0.0,3.0,87894,6.0,4.0,0,0
10081,58.0,1.0,0.0,0.0,148765,16.0,2.0,1,1
18127,36.0,1.0,3.0,0.0,111145,2.0,4.0,1,1
2607,28.0,0.0,1.0,0.0,137861,13.0,2.0,1,1
17436,39.0,0.0,1.0,3.0,103803,18.0,9.0,1,1
15814,52.0,0.0,3.0,0.0,139669,13.0,6.0,1,1
14833,62.0,0.0,4.0,3.0,141731,14.0,5.0,1,1
12178,26.0,1.0,0.0,2.0,100794,11.0,9.0,1,1
16847,45.0,1.0,2.0,3.0,110269,13.0,5.0,1,1
10693,57.0,0.0,0.0,3.0,130337,15.0,8.0,1,1
15623,61.0,1.0,0.0,1.0,117364,1.0,2.0,1,1
16723,63.0,1.0,4.0,1.0,130722,13.0,2.0,1,1
19696,38.0,0.0,3.0,0.0,113705,7.0,1.0,1,1
5588,41.0,0.0,1.0,3.0,91843,12.0,6.0,1,1
9708,57.0,0.0,2.0,0.0,131860,17.0,5.0,1,1
8048,24.0,0.0,1.0,2.0,132167,10.0,9.0,1,1
7539,63.0,0.0,1.0,3.0,110166,15.0,6.0,1,1
2093,63.0,1.0,3.0,0.0,116207,4.0,10.0,1,1
10735,60.0,0.0,3.0,1.0,79854,11.0,4.0,0,0
8937,26.0,1.0,1.0,0.0,116655,3.0,1.0,1,1
18688,19.0,0.0,3.0,1.0,84863,16.0,6.0,0,0
8524,29.0,0.0,0.0,2.0,84971,9.0,6.0,0,0
7773,63.0,1.0,4.0,1.0,37009,4.0,8.0,0,0
1030,24.0,0.0,3.0,2.0,108588,17.0,2.0,1,1
17272,36.0,1.0,2.0,3.0,116960,9.0,2.0,1,1
1910,22.0,1.0,0.0,2.0,99347,1.0,6.0,1,1
9845,30.0,1.0,4.0,1.0,123449,19.0,2.0,1,1
7742,54.0,1.0,3.0,3.0,146601,13.0,7.0,1,1
808,,,,,72349,,,0,0
12560,57.0,1.0,0.0,3.0,86734,11.0,7.0,0,0
4892,23.0,0.0,4.0,0.0,72966,1.0,10.0,0,0
10078,44.0,0.0,1.0,3.0,70523,5.0,9.0,0,0
2384,31.0,0.0,0.0,3.0,51289,4.0,4.0,0,0
10853,35.0,1.0,0.0,0.0,133884,13.0,8.0,1,1
19974,56.0,1.0,0.0,1.0,33056,7.0,8.0,0,0
993,,,,,75544,,,0,0
15801,65.0,0.0,1.0,2.0,74160,20.0,7.0,0,0
8942,38.0,1.0,3.0,0.0,50057,14.0,1.0,0,0
4844,21.0,1.0,3.0,0.0,125691,16.0,6.0,1,1
2372,25.0,1.0,3.0,2.0,56631,5.0,10.0,0,0
1003,64.0,1.0,2.0,3.0,73126,14.0,8.0,0,0
19899,42.0,1.0,1.0,0.0,78600,14.0,3.0,0,0
10627,35.0,0.0,2.0,2.0,51059,13.0,1.0,0,0
8432,33.0,0.0,1.0,3.0,128265,14.0,4.0,1,1
14615,52.0,0.0,1.0,1.0,81469,6.0,1.0,0,0
8090,52.0,0.0,3.0,1.0,70645,9.0,7.0,0,0
62,,,,,53898,,,0,0
1641,55.0,0.0,2.0,2.0,71875,11.0,8.0,1,0
6843,32.0,1.0,2.0,0.0,107964,9.0,3.0,1,1
10593,38.0,0.0,1.0,1.0,75930,4.0,4.0,0,0
3950,46.0,0.0,3.0,2.0,120752,8.0,4.0,1,1
2224,53.0,0.0,2.0,2.0,83332,8.0,4.0,0,0
12888,41.0,1.0,1.0,0.0,54844,19.0,6.0,0,0
1832,33.0,0.0,3.0,0.0,107455,14.0,3.0,1,1
15935,40.0,1.0,3.0,3.0,62357,20.0,8.0,0,0
9074,52.0,1.0,3.0,0.0,33229,6.0,9.0,0,0
414,,,,,127889,,,1,1
18202,42.0,1.0,0.0,0.0,104452,13.0,1.0,1,1
18526,24.0,1.0,0.0,0.0,43687,3.0,8.0,0,0
9363,49.0,0.0,4.0,3.0,82410,12.0,4.0,0,0
18583,23.0,1.0,1.0,3.0,70726,7.0,4.0,0,0
6473,18.0,0.0,3.0,0.0,75067,7.0,2.0,0,0
3884,48.0,1.0,3.0,2.0,125666,5.0,8.0,1,1
11205,24.0,0.0,0.0,0.0,148638,6.0,7.0,1,1
1230,18.0,1.0,0.0,3.0,130895,13.0,1.0,1,1
19833,62.0,0.0,4.0,3.0,57216,5.0,5.0,0,0
7486,32.0,1.0,0.0,2.0,102743,18.0,7.0,1,1
5345,56.0,1.0,0.0,2.0,120422,12.0,4.0,1,1
9444,60.0,0.0,0.0,3.0,38447,13.0,7.0,0,0
15746,35.0,0.0,2.0,3.0,120006,16.0,2.0,1,1
19437,62.0,0.0,2.0,2.0,56486,17.0,4.0,0,0
5275,22.0,1.0,1.0,0.0,77069,19.0,2.0,0,0
10062,23.0,1.0,0.0,2.0,128944,2.0,7.0,1,1
3975,49.0,0.0,4.0,1.0,80291,10.0,1.0,0,0
931,,,,,80991,,,0,0
1470,18.0,0.0,3.0,1.0,64561,6.0,9.0,0,0
15554,37.0,0.0,3.0,3.0,113039,6.0,6.0,1,1
9517,35.0,1.0,0.0,0.0,118371,13.0,5.0,1,1
3653,52.0,0.0,2.0,0.0,80027,6.0,8.0,0,0
5297,49.0,1.0,1.0,3.0,120812,14.0,2.0,1,1
6257,62.0,1.0,2.0,2.0,128372,2.0,5.0,1,1
12163,43.0,0.0,0.0,2.0,91417,16.0,8.0,1,1
18556,42.0,0.0,2.0,2.0,113252,15.0,5.0,1,1
8833,18.0,0.0,2.0,1.0,54701,11.0,10.0,0,0
18948,23.0,0.0,3.0,1.0,148904,11.0,8.0,1,1
19139,19.0,0.0,4.0,3.0,55711,17.0,8.0,0,0
6664,23.0,1.0,3.0,1.0,74370,5.0,7.0,0,0
4665,46.0,1.0,0.0,0.0,42450,17.0,2.0,0,0
1500,48.0,1.0,3.0,3.0,79689,16.0,4.0,0,0
16396,30.0,0.0,3.0,3.0,94649,20.0,1.0,1,1
17401,55.0,1.0,4.0,3.0,87866,14.0,2.0,0,0
11009,52.0,0.0,4.0,3.0,137725,4.0,8.0,1,1
10257,52.0,1.0,4.0,0.0,119318,7.0,5.0,1,1
5009,62.0,0.0,0.0,0.0,118331,19.0,9.0,1,1
3682,45.0,1.0,2.0,0.0,64522,4.0,10.0,1,0
11626,37.0,1.0,0.0,2.0,117133,8.0,3.0,1,1
4795,39.0,0.0,3.0,0.0,42181,6.0,10.0,0,0
12333,35.0,0.0,0.0,1.0,89897,7.0,10.0,0,0
17990,52.0,0.0,1.0,1.0,48241,5.0,2.0,0,0
15306,49.0,0.0,2.0,0.0,149721,17.0,10.0,1,1
10230,58.0,0.0,3.0,3.0,129274,15.0,4.0,1,1
17629,57.0,0.0,4.0,2.0,93398,11.0,7.0,1,1
4423,36.0,0.0,3.0,1.0,53174,3.0,10.0,0,0
2213,26.0,0.0,4.0,1.0,82931,10.0,5.0,0,0
17385,27.0,1.0,2.0,0.0,46998,15.0,6.0,0,0
11932,62.0,0.0,2.0,3.0,72439,20.0,9.0,0,0
6489,48.0,0.0,0.0,1.0,76526,12.0,2.0,0,0
1894,33.0,0.0,1.0,3.0,143825,17.0,9.0,1,1
15636,54.0,1.0,0.0,0.0,126806,12.0,6.0,1,1
9369,48.0,1.0,0.0,1.0,111732,4.0,6.0,1,1
8968,60.0,1.0,0.0,3.0,49586,4.0,10.0,0,0
3421,58.0,0.0,2.0,2.0,79667,10.0,7.0,0,0
18115,60.0,0.0,0.0,0.0,73770,14.0,9.0,0,0
18129,59.0,0.0,4.0,2.0,125202,16.0,2.0,1,1
1181,49.0,0.0,2.0,1.0,139780,20.0,8.0,1,1
8136,25.0,1.0,1.0,0.0,32963,11.0,5.0,0,0
15451,56.0,1.0,1.0,0.0,125214,1.0,7.0,1,1
8707,62.0,0.0,4.0,1.0,101928,19.0,10.0,1,1
11037,52.0,1.0,0.0,3.0,137438,5.0,4.0,1,1
15741,19.0,0.0,4.0,1.0,123450,19.0,6.0,1,1
12617,35.0,1.0,0.0,0.0,98048,19.0,7.0,1,1
4537,36.0,1.0,0.0,2.0,133652,20.0,4.0,1,1
10997,39.0,0.0,4.0,1.0,107708,14.0,7.0,1,1
12037,40.0,0.0,0.0,0.0,96202,12.0,1.0,1,1
197,,,,,139557,,,1,1
8298,36.0,1.0,3.0,3.0,77646,17.0,3.0,0,0
16807,62.0,0.0,1.0,3.0,108564,19.0,10.0,1,1
15098,37.0,0.0,0.0,1.0,130062,13.0,4.0,1,1
9857,31.0,0.0,4.0,0.0,106209,8.0,9.0,1,1
5148,21.0,0.0,2.0,0.0,48602,18.0,4.0,0,0
17616,19.0,1.0,3.0,1.0,149784,16.0,2.0,1,1
3090,41.0,0.0,2.0,1.0,122823,19.0,2.0,1,1
15430,61.0,0.0,1.0,3.0,102220,11.0,10.0,1,1
10291,19.0,0.0,2.0,0.0,34552,19.0,3.0,0,0
2138,25.0,1.0,4.0,0.0,140023,20.0,7.0,1,1
16403,52.0,1.0,3.0,1.0,120033,18.0,10.0,1,1
17705,56.0,1.0,3.0,0.0,131983,8.0,8.0,1,1
14422,60.0,0.0,0.0,2.0,34262,2.0,6.0,1,0
14449,25.0,1.0,2.0,2.0,84556,3.0,5.0,0,0
3814,37.0,1.0,1.0,1.0,143194,1.0,3.0,1,1
19940,58.0,1.0,0.0,1.0,128924,16.0,10.0,0,1
16096,55.0,0.0,0.0,0.0,147970,2.0,1.0,1,1
7042,19.0,0.0,0.0,1.0,92781,15.0,3.0,1,1
18600,37.0,0.0,0.0,0.0,47869,19.0,5.0,0,0
8060,53.0,1.0,2.0,2.0,57282,17.0,6.0,0,0
15607,63.0,1.0,1.0,1.0,146885,1.0,6.0,1,1
10224,38.0,1.0,1.0,2.0,112995,9.0,1.0,1,1
2053,58.0,1.0,4.0,1.0,100832,9.0,1.0,1,1
17302,44.0,1.0,1.0,2.0,103178,12.0,1.0,1,1
1973,59.0,1.0,1.0,1.0,110436,2.0,6.0,1,1
4198,27.0,0.0,2.0,0.0,100449,1.0,8.0,1,1
13912,40.0,0.0,1.0,3.0,80614,14.0,7.0,0,0
19135,48.0,0.0,0.0,3.0,30566,12.0,9.0,0,0
12967,23.0,1.0,3.0,0.0,79933,20.0,5.0,0,0
556,,,,,109635,,,1,1
293,,,,,72108,,,0,0
7576,50.0,1.0,4.0,0.0,86064,7.0,2.0,0,0
10501,27.0,0.0,4.0,2.0,133314,2.0,7.0,1,1
15073,39.0,1.0,4.0,2.0,68334,5.0,10.0,0,0
19882,53.0,1.0,1.0,3.0,130933,13.0,8.0,1,1
9247,23.0,1.0,0.0,3.0,97082,9.0,3.0,1,1
14825,51.0,1.0,1.0,3.0,128636,13.0,4.0,1,1
15100,65.0,1.0,0.0,3.0,94378,11.0,4.0,1,1
3829,51.0,0.0,4.0,1.0,36630,17.0,4.0,0,0
16351,60.0,0.0,4.0,3.0,85097,13.0,8.0,0,0
4809,27.0,1.0,0.0,2.0,46212,13.0,9.0,0,0
8612,58.0,0.0,3.0,3.0,36450,9.0,2.0,0,0
14901,62.0,1.0,0.0,3.0,87610,3.0,5.0,0,0
16368,63.0,0.0,2.0,2.0,138887,19.0,5.0,1,1
17778,41.0,0.0,4.0,2.0,148116,5.0,9.0,1,1
10119,18.0,0.0,1.0,2.0,119327,2.0,4.0,1,1
13381,57.0,1.0,3.0,0.0,52077,16.0,7.0,0,0
12864,39.0,0.0,2.0,0.0,66559,20.0,6.0,0,0
3240,39.0,1.0,0.0,1.0,86493,11.0,9.0,0,0
16472,33.0,1.0,3.0,0.0,59765,7.0,3.0,0,0
9688,42.0,1.0,0.0,3.0,88561,11.0,8.0,0,0
13250,33.0,0.0,0.0,1.0,126799,18.0,6.0,1,1
14148,61.0,1.0,3.0,2.0,94183,18.0,3.0,1,1
7922,20.0,1.0,3.0,0.0,35607,7.0,7.0,0,0
17739,63.0,0.0,1.0,3.0,55323,3.0,5.0,0,0
9112,30.0,0.0,1.0,2.0,90140,3.0,10.0,0,0
4432,56.0,0.0,2.0,3.0,93919,8.0,3.0,1,1
9733,32.0,0.0,0.0,0.0,126056,19.0,10.0,1,1
14202,65.0,0.0,4.0,0.0,106121,13.0,2.0,1,1
12556,61.0,1.0,2.0,0.0,64630,10.0,9.0,0,0
6686,25.0,1.0,3.0,3.0,97385,5.0,3.0,1,1
14749,60.0,1.0,2.0,0.0,146519,14.0,4.0,1,1
12270,62.0,0.0,0.0,1.0,131506,20.0,3.0,1,1
11870,58.0,1.0,0.0,2.0,73602,5.0,9.0,0,0
9522,33.0,1.0,3.0,2.0,48831,6.0,2.0,0,0
11211,58.0,1.0,3.0,0.0,116336,9.0,6.0,0,1
16012,42.0,1.0,4.0,1.0,94687,13.0,4.0,1,1
12956,56.0,1.0,1.0,0.0,116591,9.0,2.0,1,1
17737,36.0,1.0,1.0,3.0,41940,3.0,8.0,0,0
19557,41.0,0.0,4.0,1.0,71784,7.0,9.0,0,0
7863,34.0,0.0,1.0,3.0,54496,19.0,1.0,0,0
19314,60.0,0.0,0.0,0.0,106466,7.0,1.0,1,1
6288,54.0,0.0,1.0,3.0,82692,12.0,1.0,0,0
7457,43.0,1.0,1.0,3.0,88742,14.0,9.0,0,0
2981,34.0,0.0,2.0,3.0,148414,14.0,5.0,1,1
12584,65.0,0.0,2.0,2.0,38860,5.0,2.0,0,0
13778,43.0,0.0,3.0,0.0,96227,9.0,1.0,1,1
661,,,,,127857,,,1,1
13270,56.0,0.0,1.0,1.0,146379,13.0,2.0,1,1
594,,,,,97216,,,1,1
5864,52.0,1.0,0.0,2.0,146336,8.0,5.0,1,1
11247,59.0,0.0,2.0,2.0,82390,10.0,5.0,0,0
7358,18.0,1.0,3.0,2.0,56554,6.0,8.0,0,0
9592,48.0,1.0,0.0,0.0,32430,19.0,2.0,0,0
7273,18.0,1.0,0.0,1.0,76143,13.0,2.0,0,0
7684,43.0,1.0,1.0,1.0,128603,10.0,8.0,1,1
13113,62.0,0.0,0.0,0.0,41174,8.0,8.0,0,0
16934,22.0,1.0,4.0,2.0,80909,3.0,1.0,0,0
16361,52.0,0.0,2.0,3.0,123709,6.0,10.0,1,1
7493,57.0,1.0,0.0,3.0,139976,4.0,6.0,1,1
9254,55.0,1.0,4.0,0.0,149244,20.0,9.0,1,1
17550,31.0,1.0,0.0,1.0,74398,4.0,7.0,0,0
16957,56.0,1.0,4.0,2.0,65199,9.0,2.0,0,0
7023,46.0,1.0,3.0,3.0,139431,4.0,9.0,1,1
14667,20.0,0.0,1.0,0.0,130855,6.0,3.0,1,1
8966,62.0,0.0,4.0,2.0,34824,14.0,2.0,0,0
6849,35.0,1.0,3.0,2.0,137766,5.0,3.0,1,1
13125,61.0,0.0,2.0,2.0,99307,17.0,3.0,1,1
19206,57.0,1.0,1.0,0.0,133913,12.0,7.0,1,1
18063,60.0,0.0,0.0,2.0,69644,1.0,7.0,0,0
949,,,,,34159,,,0,0
8321,19.0,0.0,2.0,0.0,37988,15.0,1.0,0,0
18035,51.0,0.0,3.0,2.0,131281,4.0,9.0,1,1
17758,49.0,1.0,0.0,0.0,97594,9.0,6.0,1,1
18654,26.0,0.0,2.0,2.0,56163,6.0,7.0,0,0
18181,39.0,0.0,2.0,0.0,95528,1.0,10.0,1,1
5620,62.0,1.0,1.0,3.0,143531,3.0,6.0,1,1
7886,22.0,1.0,0.0,2.0,130951,14.0,5.0,1,1
9572,37.0,1.0,4.0,3.0,110731,7.0,5.0,1,1
18303,27.0,0.0,3.0,0.0,142176,9.0,9.0,1,1
16155,29.0,1.0,3.0,2.0,105061,15.0,1.0,1,1
7547,24.0,0.0,1.0,2.0,35061,12.0,10.0,0,0
13,,,,,74132,,,0,0
14481,21.0,0.0,1.0,0.0,129855,3.0,9.0,1,1
18892,45.0,0.0,3.0,1.0,147022,16.0,8.0,1,1
8549,23.0,0.0,0.0,0.0,39266,13.0,4.0,0,0
15482,58.0,1.0,2.0,2.0,146447,7.0,6.0,1,1
6200,23.0,1.0,1.0,0.0,116909,14.0,9.0,1,1
9039,25.0,0.0,1.0,1.0,99905,16.0,8.0,1,1
12213,20.0,0.0,1.0,3.0,145478,1.0,1.0,1,1
130,,,,,33562,,,0,0
7514,50.0,1.0,1.0,0.0,60565,9.0,2.0,0,0
13154,37.0,1.0,0.0,1.0,82205,10.0,8.0,0,0
13869,23.0,1.0,0.0,1.0,39400,20.0,9.0,0,0
3320,65.0,1.0,0.0,0.0,99520,7.0,1.0,1,1
5816,47.0,1.0,1.0,1.0,99464,11.0,2.0,1,1
1462,50.0,1.0,4.0,3.0,149798,10.0,8.0,1,1
14067,39.0,1.0,2.0,2.0,88383,16.0,4.0,0,0
7404,38.0,1.0,1.0,1.0,120418,9.0,7.0,1,1
15393,32.0,0.0,4.0,2.0,81802,20.0,4.0,0,0
9027,28.0,1.0,4.0,1.0,43017,1.0,9.0,0,0
12758,52.0,1.0,0.0,0.0,144477,13.0,6.0,1,1
17577,55.0,1.0,3.0,3.0,92458,9.0,2.0,1,1
4389,28.0,1.0,1.0,1.0,78516,7.0,7.0,0,0
18663,55.0,0.0,0.0,2.0,118295,6.0,6.0,1,1
19,,,,,30770,,,0,0
5357,61.0,1.0,2.0,3.0,60882,10.0,7.0,0,0
6451,56.0,1.0,0.0,2.0,140108,13.0,9.0,1,1
6979,48.0,0.0,2.0,0.0,144854,13.0,9.0,1,1
13630,43.0,0.0,4.0,1.0,104717,6.0,6.0,1,1
3852,37.0,0.0,0.0,1.0,55151,18.0,8.0,0,0
10000,30.0,1.0,4.0,0.0,58949,10.0,9.0,0,0
3513,50.0,0.0,0.0,2.0,90604,13.0,7.0,0,1
4264,33.0,1.0,2.0,1.0,54307,13.0,8.0,0,0
1648,31.0,0.0,2.0,0.0,53237,4.0,9.0,0,0
12820,53.0,1.0,2.0,3.0,64417,8.0,9.0,0,0
15449,56.0,1.0,2.0,3.0,39917,10.0,4.0,0,0
19817,24.0,1.0,3.0,1.0,39967,17.0,10.0,0,0
11022,23.0,0.0,4.0,2.0,143825,14.0,6.0,1,1
14269,34.0,1.0,4.0,0.0,80691,12.0,4.0,0,0
3808,21.0,0.0,0.0,1.0,51039,11.0,2.0,0,0
10057,37.0,1.0,3.0,3.0,97085,5.0,8.0,1,1
2233,22.0,1.0,1.0,0.0,145622,19.0,3.0,1,1
2681,58.0,0.0,0.0,0.0,136494,10.0,8.0,1,1
15417,31.0,0.0,0.0,0.0,66000,13.0,7.0,0,0
2869,29.0,1.0,0.0,0.0,47728,13.0,9.0,0,0
3049,27.0,0.0,0.0,0.0,121246,7.0,1.0,1,1
13802,34.0,0.0,0.0,3.0,66949,15.0,10.0,0,0
16282,36.0,1.0,4.0,3.0,103357,8.0,4.0,1,1
2779,28.0,0.0,2.0,2.0,116366,7.0,9.0,1,1
7794,63.0,1.0,2.0,1.0,145195,7.0,3.0,1,1
8366,45.0,1.0,1.0,3.0,62568,18.0,1.0,0,0
10263,22.0,0.0,0.0,3.0,60462,19.0,6.0,0,0
10865,48.0,0.0,1.0,2.0,86018,13.0,3.0,0,0
16440,61.0,0.0,3.0,0.0,95409,20.0,9.0,1,1
12321,44.0,0.0,0.0,0.0,106350,20.0,3.0,1,1
8326,32.0,0.0,2.0,2.0,68991,1.0,1.0,0,0
2640,35.0,0.0,0.0,2.0,49509,7.0,9.0,0,0
4701,38.0,1.0,2.0,1.0,106113,15.0,3.0,1,1
10751,53.0,0.0,0.0,0.0,34887,11.0,9.0,0,0
11180,54.0,0.0,0.0,0.0,33783,11.0,4.0,0,0
5590,21.0,0.0,2.0,3.0,131859,8.0,1.0,1,1
9196,44.0,0.0,2.0,2.0,133031,1.0,6.0,1,1
13059,61.0,0.0,0.0,3.0,127882,20.0,9.0,1,1
5779,23.0,0.0,0.0,0.0,65843,15.0,6.0,0,0
1105,56.0,1.0,0.0,1.0,134681,7.0,4.0,1,1
6034,26.0,0.0,0.0,1.0,52011,16.0,4.0,0,0
11445,62.0,0.0,3.0,2.0,45763,9.0,5.0,0,0
4503,65.0,1.0,3.0,1.0,68976,5.0,8.0,0,0
17122,20.0,0.0,3.0,3.0,123994,16.0,9.0,1,1
13498,40.0,1.0,3.0,3.0,125881,14.0,6.0,0,1
12139,31.0,1.0,2.0,3.0,38494,3.0,10.0,0,0
4331,35.0,1.0,0.0,0.0,123548,20.0,5.0,1,1
17698,25.0,0.0,1.0,2.0,136159,20.0,9.0,1,1
5453,26.0,0.0,3.0,2.0,146165,4.0,3.0,1,1
3630,61.0,1.0,0.0,0.0,104972,18.0,4.0,1,1
13135,61.0,1.0,2.0,1.0,88419,7.0,5.0,0,0
12808,51.0,0.0,2.0,2.0,138242,3.0,1.0,1,1
19767,47.0,0.0,0.0,3.0,109184,13.0,10.0,0,1
16643,38.0,0.0,4.0,1.0,77004,9.0,4.0,0,0
6791,32.0,0.0,1.0,2.0,147552,5.0,10.0,1,1
4841,53.0,1.0,4.0,2.0,59321,4.0,6.0,0,0
4023,59.0,1.0,1.0,1.0,109223,2.0,8.0,1,1
8999,46.0,0.0,4.0,2.0,63325,17.0,2.0,0,0
14783,62.0,1.0,3.0,3.0,142682,6.0,4.0,1,1
13987,34.0,0.0,1.0,3.0,133357,13.0,5.0,1,1
2009,40.0,1.0,2.0,1.0,114387,20.0,2.0,1,1
16951,60.0,0.0,0.0,3.0,133950,3.0,7.0,1,1
18705,49.0,0.0,0.0,3.0,45468,17.0,6.0,0,0
7257,32.0,1.0,2.0,0.0,147019,19.0,1.0,1,1
4664,49.0,0.0,2.0,1.0,89767,12.0,7.0,0,0
17431,38.0,0.0,1.0,3.0,41518,7.0,6.0,0,0
18536,22.0,0.0,2.0,2.0,134888,9.0,4.0,1,1
11116,30.0,0.0,1.0,0.0,71955,16.0,4.0,0,0
3896,64.0,1.0,1.0,1.0,76306,15.0,8.0,0,0
13775,31.0,0.0,3.0,2.0,132396,7.0,6.0,1,1
16611,52.0,1.0,0.0,1.0,107189,15.0,4.0,1,1
19352,32.0,0.0,3.0,1.0,39644,2.0,8.0,0,0
4218,39.0,1.0,0.0,0.0,91441,9.0,4.0,0,1
3696,27.0,1.0,4.0,2.0,59301,7.0,3.0,0,0
17370,43.0,1.0,4.0,1.0,37141,16.0,4.0,0,0
16395,23.0,1.0,1.0,0.0,141573,3.0,9.0,1,1
5966,51.0,0.0,3.0,0.0,72057,1.0,6.0,0,0
5381,44.0,0.0,4.0,2.0,63873,8.0,2.0,0,0
537,,,,,96413,,,1,1
3054,23.0,1.0,1.0,0.0,144100,19.0,2.0,0,1
19027,26.0,0.0,3.0,0.0,98514,12.0,4.0,1,1
9494,65.0,0.0,2.0,3.0,112019,3.0,8.0,1,1
6648,34.0,1.0,1.0,0.0,48109,20.0,8.0,0,0
2437,42.0,1.0,0.0,3.0,77909,19.0,4.0,0,0
17094,24.0,0.0,3.0,0.0,64987,19.0,9.0,0,0
555,,,,,112751,,,1,1
